철도운영기관명,선명,역명,출입구번호,상세위치,정원_인원,정원_중량(kg)
코레일,1호선,중동,1,(1F) 하행승강장 3-4 (2F) 인천방면 게이트,15,1000
코레일,1호선,중동,2,(1F) 상행승강장 8-1 (2F) 인천방면 게이트,15,1000
코레일,1호선,지행,1,남부역 맞이방 덕정역 방면 장애인 표내는 곳>덕정역 방면 승강장 4-3 출입문 앞,15,1000
코레일,1호선,지행,1,남부역 맞이방 동두천중앙역 방면 장애인 표내는 곳>동두천중앙역 방면 승강장 7-2 출입문 앞,15,1000
코레일,1호선,직산,1,(2F) 1번 출입구 맞은편,15,1000
코레일,1호선,직산,,(2F) 1번/2번 출입구 사이 엘리베이터,15,1000
코레일,1호선,직산,,(2F) 1번/2번 출입구 사이 엘리베이터,15,1000
코레일,1호선,직산,2,(2F) 2번 출입구 옆,11,750
코레일,1호선,진위,1,1층 1번출구 / 2층 이동통로,13,1000
코레일,1호선,진위,2,1층 2번출구 / 2층 이동통로,13,1000
코레일,1호선,진위,1,송탄방향 승강장 6-1 출입문 앞 / 2층 맞이방,13,1000
코레일,1호선,진위,2,오산방향 승강장 6-1 출입문 앞 / 2층 맞이방,13,1000
코레일,1호선,천안,3,(1F) 3번 출입구 옆 (3F) 동부맞이방 화장실 옆,20,1350
코레일,1호선,천안,1,(1F) 1/2번 승강장 (3F) 동부맞이방 개찰구,13,1000
코레일,1호선,천안,1,(1F) 3/4번 승강장 (3F) 동부맞이방 개찰구,13,1000
코레일,1호선,천안,2,(1F) 5/6번 승강장 (3F) 서부맞이방 개찰구 근처,13,1000
코레일,1호선,천안,2,(1F) 7/8번 승강장 (3F) 서부맞이방 개찰구 근처,13,1000
코레일,1호선,천안,2,(1F) 2번 출입구 뒤 (3F) 서부이동통로,20,1350
코레일,1호선,탕정,,(1F) 개찰구 앞 (2) 하선 승강장,21,1600
코레일,1호선,탕정,,(1F) 개찰구 앞 (2) 상선 승강장,21,1600
코레일,1호선,평택,1,(3F) 1번 출입구 방향 신발매장 옆(동광장),15,1000
코레일,1호선,평택,2,(3F) 2번 출입구 방향 물품보관함 옆(서광장),15,1000
코레일,1호선,평택,,(3F) 국철 상행 에스컬레이터 옆,15,1000
코레일,1호선,평택,,(3F) 전철 상행 에스컬레이터 옆,15,1000
코레일,1호선,평택,,(3F) 국철 하행 에스컬레이터 옆,15,1000
코레일,1호선,평택,,(3F) 전철 하행 에스컬레이터 옆,15,1000
코레일,1호선,평택지제,1,(1F) 1번 출구 버스정류장 앞 (2F) 맞이방 이동통로,15,1000
코레일,1호선,평택지제,,(1F) 평택 방향 승강장 5-4 출입문 앞 (2F) 맞이방 이동통로,15,1000
코레일,1호선,평택지제,,(1F) 서정리 방향 승강장 6-1 출입문 앞 (2F) 게이트 이동통로,15,1000
코레일,1호선,화서,5,(1) 1층 상행맞이방 장애인게이트 근처/ 5번 출입구 옆  (2) 6번 출입구 옆,15,1000
코레일,1호선,화서,1,(1R) 2번 출입구 근처/ (1) 1층 하행맞이방 장애인게이트 앞 (2) 1번 출입구 옆,15,1000
코레일,1호선,회기,1,(1층) 1번 출입구 옆,13,1000
코레일,1호선,회기,2,(1층) 2번 출입구 옆,13,1000
코레일,1호선,회기,,(1층) 광운대방면 승강장  5-4 출입문 앞 ,13,1000
코레일,1호선,회기,,(1층) 문산방면 승강장 4-4 출입문 앞,13,1000
코레일,1호선,회룡,,(1F) 망월사역 방향 승강장 7-2 출입문 앞,15,1000
코레일,1호선,회룡,,(1F) 의정부역 방향 승강장 3-4 출입문 앞,15,1000
코레일,1호선,회룡,3,(1F) 3번 출입구 북쪽 20M 지점,15,1000
코레일,1호선,회룡,5,(1F) 5번 출입구 계단 옆,15,1000
